0, 40, 9.431729316711426, 3.3187484741210938
1, 40, 9.074342727661133, 3.168813705444336
2, 40, 8.714885711669922, 3.0183496475219727
3, 40, 8.355234146118164, 2.867250442504883
4, 40, 7.995408535003662, 2.7155771255493164
5, 40, 7.63542366027832, 2.563384532928467
6, 40, 7.275295257568359, 2.410721778869629
7, 40, 6.915037155151367, 2.2576332092285156
8, 40, 6.554663181304932, 2.1041603088378906
9, 40, 6.194185733795166, 1.950340986251831
10, 40, 5.83357048034668, 1.7961965799331665
11, 40, 5.472742080688477, 1.6417357921600342
12, 40, 5.111716270446777, 1.4869871139526367
13, 40, 4.750509738922119, 1.3319776058197021
14, 40, 4.3891377449035645, 1.1767319440841675
15, 40, 4.027612686157227, 1.021270990371704
16, 40, 3.6659491062164307, 0.8656160831451416
17, 40, 3.30415415763855, 0.7097836136817932
18, 40, 2.9422338008880615, 0.5537890791893005
19, 40, 2.575679063796997, 0.3966490626335144
20, 40, 2.2078800201416016, 0.24816782772541046
21, 40, 1.864689588546753, 0.14122028648853302
22, 40, 1.5214107036590576, 0.03425288200378418
23, 40, 1.1780778169631958, -0.07272648811340332
24, 40, 0.8347254991531372, -0.17971010506153107
25, 40, 0.4913247227668762, -0.28669652342796326
26, 40, 0.11881101131439209, -0.4159718453884125
27, 40, -0.2583696246147156, -0.5491689443588257
28, 40, -0.6355509757995605, -0.6823662519454956
29, 40, -1.012731671333313, -0.8155635595321655
30, 40, -1.389914631843567, -0.9487608671188354
31, 40, -1.7670975923538208, -1.08195960521698
32, 40, -2.1442787647247314, -1.2151575088500977
33, 40, -2.5214569568634033, -1.3483535051345825
34, 40, -2.898635149002075, -1.4815497398376465
35, 40, -3.2758138179779053, -1.6147480010986328
36, 40, -3.6529974937438965, -1.7479444742202759
37, 40, -4.030179977416992, -1.8811391592025757
38, 40, -4.407358169555664, -2.014329433441162
39, 40, -4.784536361694336, -2.147519588470459
40, 40, -5.161714553833008, -2.280709743499756
41, 40, -5.53889274597168, -2.4138998985290527
42, 40, -5.916070938110352, -2.5470900535583496
43, 40, -6.293249130249023, -2.6802802085876465
44, 40, -6.670427322387695, -2.8134703636169434
45, 40, -7.047605514526367, -2.9466662406921387
46, 40, -7.424783706665039, -3.0798590183258057
47, 40, -7.801961421966553, -3.2130579948425293
48, 40, -8.179130554199219, -3.3462538719177246
49, 40, -8.556289672851562, -3.4794440269470215
0, 41, 8.32435417175293, 3.794724225997925
1, 41, 7.9602437019348145, 3.6290900707244873
2, 41, 7.596149921417236, 3.46345591545105
3, 41, 7.232056140899658, 3.2978217601776123
4, 41, 6.86796236038208, 3.132187604904175
5, 41, 6.503868579864502, 2.9665534496307373
6, 41, 6.139774799346924, 2.8009192943573
7, 41, 5.775681018829346, 2.6352851390838623
8, 41, 5.411587238311768, 2.469650983810425
9, 41, 5.047488212585449, 2.3040168285369873
10, 41, 4.6833930015563965, 2.138382911682129
11, 41, 4.319299221038818, 1.9727489948272705
12, 41, 3.955205202102661, 1.8071156740188599
13, 41, 3.5911099910736084, 1.6414822340011597
14, 41, 3.2270150184631348, 1.4758493900299072
